SARSA_mean,Q_mean,SARSA_std,Q_std
-16.71,-18.80,52.84,59.45
-17.00,-15.35,53.77,48.54
-16.36,-15.27,51.72,48.30
-15.97,-13.98,50.52,44.21
-15.42,-13.81,48.76,43.68
-14.84,-13.79,46.93,43.62
-14.46,-13.52,45.72,42.75
-14.32,-14.20,45.29,44.91
-14.16,-13.64,44.78,43.14
-13.70,-13.48,43.34,42.62
-13.16,-13.12,41.63,41.50
-12.96,-13.04,41.00,41.23
-12.96,-12.71,41.00,40.20
-13.03,-12.73,41.19,40.24
-13.10,-12.64,41.42,39.97
-12.95,-12.47,40.95,39.43
-12.82,-12.39,40.53,39.19
-12.64,-12.11,39.96,38.30
-12.60,-11.90,39.83,37.62
-12.43,-11.91,39.30,37.65
-12.30,-11.72,38.91,37.06
-12.31,-11.61,38.93,36.73
-12.22,-11.51,38.65,36.40
-12.09,-11.45,38.22,36.22
-11.89,-11.40,37.61,36.03
-11.75,-11.25,37.17,35.57
-11.59,-11.14,36.64,35.24
-11.52,-11.04,36.44,34.93
-11.42,-10.83,36.12,34.26
-11.35,-10.76,35.90,34.02
-11.30,-10.76,35.74,34.04
-11.14,-10.76,35.22,34.03
-11.18,-10.80,35.35,34.16
-11.09,-10.76,35.06,34.02
-11.06,-10.84,34.99,34.29
-11.05,-10.84,34.96,34.29
-11.03,-10.78,34.89,34.10
-10.93,-10.83,34.55,34.25
-10.86,-10.88,34.33,34.40
-10.80,-10.85,34.14,34.31
-10.75,-10.78,34.00,34.10
-10.64,-10.76,33.66,34.04
-10.59,-10.74,33.50,33.97
-10.62,-10.73,33.59,33.92
-10.53,-10.71,33.31,33.88
-10.54,-10.66,33.34,33.71
-10.56,-10.65,33.39,33.69
-10.48,-10.59,33.15,33.50
-10.47,-10.52,33.12,33.28
-10.38,-10.59,32.84,33.49
-10.37,-10.59,32.80,33.48
-10.33,-10.61,32.65,33.55
-10.30,-10.56,32.57,33.40
-10.28,-10.49,32.51,33.17
-10.25,-10.42,32.40,32.95
-10.20,-10.36,32.25,32.76
-10.17,-10.35,32.15,32.72
-10.09,-10.31,31.89,32.59
-10.13,-10.28,32.03,32.52
-10.09,-10.25,31.91,32.41
-10.06,-10.28,31.82,32.52
-10.01,-10.30,31.66,32.57
-9.94,-10.29,31.44,32.54
-9.98,-10.29,31.57,32.54
-9.99,-10.25,31.60,32.41
-9.95,-10.23,31.46,32.35
-9.91,-10.19,31.35,32.23
-9.93,-10.22,31.39,32.33
-9.89,-10.20,31.28,32.24
-9.87,-10.24,31.23,32.39
-9.84,-10.22,31.12,32.31
-9.85,-10.20,31.13,32.25
-9.80,-10.21,31.00,32.28
-9.80,-10.18,30.99,32.19
-9.78,-10.16,30.92,32.12
-9.75,-10.16,30.84,32.13
-9.76,-10.15,30.85,32.09
-9.73,-10.16,30.76,32.14
-9.74,-10.20,30.80,32.27
-9.73,-10.21,30.76,32.28
-9.70,-10.21,30.67,32.28
-9.68,-10.20,30.62,32.26
-9.69,-10.24,30.64,32.37
-9.70,-10.21,30.67,32.30
-9.71,-10.18,30.69,32.20
-9.69,-10.18,30.64,32.18
-9.68,-10.17,30.61,32.16
-9.66,-10.14,30.56,32.06
-9.63,-10.09,30.45,31.92
-9.62,-10.07,30.42,31.85
-9.58,-10.06,30.28,31.82
-9.54,-10.06,30.17,31.83
-9.51,-10.02,30.07,31.69
-9.51,-10.00,30.06,31.64
-9.48,-10.01,29.97,31.65
-9.47,-9.96,29.93,31.51
-9.46,-9.94,29.91,31.42
-9.45,-9.92,29.88,31.37
-9.45,-9.90,29.89,31.32
-9.45,-9.91,29.88,31.34
-9.42,-9.90,29.80,31.31
-9.41,-9.90,29.76,31.30
-9.41,-9.86,29.77,31.18
-9.43,-9.88,29.81,31.23
-9.40,-9.87,29.74,31.20
-9.42,-9.85,29.78,31.16
-9.43,-9.83,29.81,31.08
-9.46,-9.83,29.90,31.08
-9.47,-9.84,29.94,31.11
-9.47,-9.82,29.96,31.05
-9.49,-9.81,30.01,31.02
-9.49,-9.79,29.99,30.97
-9.47,-9.77,29.95,30.89
-9.47,-9.77,29.93,30.88
-9.46,-9.75,29.91,30.82
-9.47,-9.76,29.94,30.86
-9.47,-9.76,29.94,30.86
-9.45,-9.73,29.89,30.77
-9.45,-9.73,29.87,30.78
-9.45,-9.72,29.89,30.74
-9.45,-9.68,29.90,30.62
-9.42,-9.69,29.80,30.64
-9.42,-9.67,29.80,30.58
-9.40,-9.67,29.73,30.59
-9.40,-9.66,29.71,30.54
-9.40,-9.65,29.72,30.53
-9.40,-9.63,29.73,30.44
-9.40,-9.60,29.72,30.35
-9.41,-9.59,29.76,30.32
-9.41,-9.59,29.77,30.32
-9.40,-9.59,29.74,30.32
-9.39,-9.57,29.68,30.26
-9.38,-9.59,29.68,30.33
-9.36,-9.58,29.60,30.28
-9.37,-9.55,29.62,30.20
-9.36,-9.54,29.59,30.17
-9.36,-9.54,29.60,30.18
-9.35,-9.53,29.56,30.15
-9.33,-9.54,29.51,30.16
-9.31,-9.53,29.45,30.15
-9.31,-9.54,29.43,30.18
-9.31,-9.56,29.45,30.23
-9.33,-9.56,29.51,30.25
-9.32,-9.56,29.47,30.24
-9.33,-9.55,29.49,30.21
-9.34,-9.54,29.54,30.17
-9.34,-9.54,29.53,30.16
-9.34,-9.53,29.54,30.14
-9.33,-9.53,29.50,30.15
-9.33,-9.52,29.50,30.11
-9.34,-9.54,29.53,30.17
-9.34,-9.54,29.53,30.15
-9.34,-9.54,29.55,30.16
-9.35,-9.54,29.56,30.18
-9.36,-9.55,29.59,30.20
-9.36,-9.55,29.61,30.19
-9.36,-9.55,29.60,30.21
-9.36,-9.58,29.59,30.30
-9.34,-9.58,29.53,30.29
-9.33,-9.58,29.50,30.30
-9.30,-9.58,29.42,30.30
-9.30,-9.57,29.42,30.26
-9.29,-9.56,29.37,30.24
-9.26,-9.55,29.29,30.19
-9.26,-9.56,29.28,30.24
-9.25,-9.55,29.26,30.20
-9.25,-9.53,29.24,30.14
-9.24,-9.51,29.23,30.08
-9.23,-9.51,29.17,30.08
-9.23,-9.50,29.19,30.06
-9.23,-9.51,29.19,30.07
-9.25,-9.50,29.24,30.04
-9.23,-9.50,29.18,30.04
-9.21,-9.48,29.13,29.96
-9.21,-9.46,29.13,29.92
-9.21,-9.46,29.13,29.92
-9.21,-9.45,29.12,29.87
-9.20,-9.45,29.09,29.87
-9.20,-9.44,29.10,29.85
-9.19,-9.43,29.07,29.83
-9.19,-9.43,29.05,29.83
-9.18,-9.45,29.03,29.87
-9.17,-9.44,29.00,29.84
-9.17,-9.44,28.98,29.84
-9.16,-9.42,28.98,29.77
-9.16,-9.41,28.97,29.75
-9.15,-9.41,28.95,29.76
-9.14,-9.42,28.91,29.79
-9.13,-9.41,28.87,29.76
-9.11,-9.41,28.82,29.75
-9.10,-9.41,28.76,29.74
-9.10,-9.40,28.78,29.74
-9.10,-9.40,28.77,29.74
-9.09,-9.39,28.75,29.70
-9.08,-9.40,28.72,29.73
-9.08,-9.38,28.71,29.65
-9.07,-9.37,28.69,29.63
-9.07,-9.36,28.68,29.59
-9.07,-9.35,28.67,29.58
-9.06,-9.36,28.66,29.59
-9.06,-9.35,28.63,29.55
-9.04,-9.34,28.60,29.52
-9.03,-9.33,28.57,29.51
-9.03,-9.32,28.55,29.47
-9.03,-9.31,28.57,29.45
-9.03,-9.31,28.56,29.45
-9.02,-9.32,28.53,29.47
-9.01,-9.33,28.49,29.50
-9.00,-9.33,28.46,29.50
-8.99,-9.32,28.41,29.47
-8.98,-9.31,28.40,29.44
-8.98,-9.30,28.38,29.41
-8.98,-9.30,28.40,29.40
-8.98,-9.29,28.40,29.38
-8.98,-9.29,28.41,29.38
-8.98,-9.29,28.39,29.38
-8.98,-9.29,28.40,29.39
-8.98,-9.29,28.40,29.37
-8.98,-9.29,28.39,29.38
-8.97,-9.28,28.35,29.36
-8.97,-9.27,28.35,29.33
-8.96,-9.28,28.33,29.35
-8.97,-9.27,28.37,29.30
-8.96,-9.26,28.33,29.28
-8.96,-9.25,28.32,29.24
-8.95,-9.24,28.32,29.23
-8.95,-9.24,28.31,29.21
-8.95,-9.23,28.29,29.20
-8.96,-9.23,28.33,29.19
-8.94,-9.22,28.28,29.16
-8.94,-9.20,28.28,29.09
-8.94,-9.20,28.26,29.08
-8.93,-9.20,28.24,29.08
-8.93,-9.20,28.24,29.10
-8.92,-9.21,28.22,29.13
-8.92,-9.22,28.19,29.15
-8.91,-9.22,28.17,29.16
-8.91,-9.21,28.17,29.13
-8.91,-9.20,28.17,29.10
-8.90,-9.19,28.14,29.06
-8.89,-9.19,28.12,29.06
-8.90,-9.18,28.13,29.04
-8.89,-9.19,28.12,29.05
-8.90,-9.19,28.14,29.05
-8.89,-9.18,28.12,29.03
-8.89,-9.18,28.11,29.02
-8.89,-9.17,28.11,28.98
-8.88,-9.16,28.07,28.97
-8.88,-9.16,28.09,28.96
-8.89,-9.15,28.12,28.93
-8.90,-9.14,28.14,28.90
-8.89,-9.14,28.13,28.91
-8.88,-9.13,28.08,28.88
-8.88,-9.13,28.07,28.89
-8.87,-9.14,28.03,28.90
-8.86,-9.14,28.02,28.91
-8.86,-9.14,28.01,28.91
-8.84,-9.13,27.97,28.88
-8.84,-9.13,27.96,28.88
-8.84,-9.13,27.94,28.86
-8.84,-9.11,27.95,28.80
-8.83,-9.11,27.93,28.81
-8.82,-9.10,27.91,28.77
-8.82,-9.10,27.89,28.76
-8.81,-9.10,27.87,28.77
-8.81,-9.09,27.86,28.76
-8.81,-9.10,27.86,28.76
-8.81,-9.09,27.85,28.75
-8.80,-9.10,27.84,28.76
-8.80,-9.10,27.82,28.78
-8.80,-9.09,27.82,28.76
-8.79,-9.09,27.80,28.74
-8.79,-9.10,27.80,28.76
-8.80,-9.09,27.82,28.74
-8.80,-9.09,27.82,28.73
-8.79,-9.08,27.81,28.71
-8.78,-9.08,27.78,28.72
-8.78,-9.08,27.77,28.71
-8.78,-9.08,27.76,28.71
-8.77,-9.08,27.72,28.71
-8.76,-9.09,27.71,28.73
-8.76,-9.08,27.69,28.71
-8.76,-9.08,27.70,28.72
-8.75,-9.07,27.68,28.69
-8.75,-9.07,27.66,28.67
-8.74,-9.06,27.63,28.66
-8.73,-9.06,27.62,28.64
-8.73,-9.06,27.60,28.65
-8.72,-9.06,27.57,28.65
-8.71,-9.06,27.55,28.64
-8.71,-9.06,27.55,28.64
-8.72,-9.06,27.56,28.65
-8.71,-9.05,27.55,28.62
-8.72,-9.04,27.56,28.60
-8.72,-9.05,27.57,28.61
-8.72,-9.05,27.59,28.62
-8.73,-9.05,27.59,28.61
-8.73,-9.04,27.59,28.59
-8.72,-9.04,27.57,28.59
-8.72,-9.05,27.58,28.60
-8.71,-9.04,27.56,28.60
-8.71,-9.04,27.56,28.59
-8.71,-9.05,27.54,28.61
-8.71,-9.04,27.54,28.60
-8.70,-9.04,27.50,28.59
-8.69,-9.04,27.49,28.59
-8.69,-9.03,27.48,28.56
-8.69,-9.03,27.47,28.54
-8.69,-9.02,27.48,28.53
-8.68,-9.01,27.46,28.49
-8.68,-9.01,27.44,28.48
-8.67,-9.01,27.43,28.48
-8.67,-8.99,27.41,28.44
-8.67,-9.00,27.41,28.46
-8.67,-9.00,27.41,28.46
-8.66,-9.01,27.40,28.49
-8.66,-9.01,27.40,28.49
-8.66,-9.01,27.38,28.49
-8.65,-9.01,27.36,28.48
-8.65,-9.00,27.36,28.46
-8.65,-9.00,27.34,28.47
-8.64,-9.00,27.33,28.46
-8.64,-9.00,27.33,28.46
-8.64,-9.00,27.32,28.45
-8.64,-8.99,27.32,28.43
-8.64,-8.99,27.31,28.42
-8.64,-8.99,27.31,28.42
-8.63,-8.98,27.29,28.41
-8.64,-8.98,27.32,28.39
-8.65,-8.97,27.35,28.36
-8.65,-8.97,27.34,28.37
-8.64,-8.98,27.33,28.41
-8.64,-8.98,27.33,28.41
-8.63,-8.98,27.30,28.41
-8.64,-8.98,27.31,28.40
-8.63,-8.97,27.29,28.37
-8.63,-8.96,27.28,28.34
-8.62,-8.96,27.27,28.34
-8.62,-8.95,27.25,28.31
-8.62,-8.96,27.25,28.33
-8.63,-8.96,27.28,28.32
-8.62,-8.95,27.27,28.31
-8.61,-8.95,27.24,28.29
-8.62,-8.94,27.24,28.28
-8.62,-8.94,27.24,28.27
-8.61,-8.94,27.24,28.27
-8.62,-8.93,27.25,28.25
-8.61,-8.93,27.24,28.25
-8.61,-8.93,27.22,28.25
-8.61,-8.93,27.23,28.24
-8.61,-8.93,27.22,28.23
-8.61,-8.92,27.22,28.22
-8.61,-8.92,27.22,28.20
-8.62,-8.91,27.25,28.18
-8.62,-8.91,27.27,28.17
-8.62,-8.91,27.25,28.16
-8.62,-8.90,27.25,28.15
-8.62,-8.89,27.25,28.13
-8.62,-8.89,27.26,28.11
-8.62,-8.89,27.25,28.12
-8.62,-8.89,27.24,28.10
-8.61,-8.88,27.22,28.09
-8.60,-8.89,27.21,28.11
-8.60,-8.89,27.20,28.10
-8.61,-8.89,27.22,28.12
-8.61,-8.89,27.22,28.10
-8.61,-8.89,27.22,28.10
-8.60,-8.88,27.21,28.09
-8.61,-8.88,27.21,28.07
-8.60,-8.87,27.21,28.05
-8.60,-8.87,27.20,28.05
-8.60,-8.87,27.20,28.05
-8.60,-8.86,27.19,28.03
-8.59,-8.86,27.18,28.02
-8.60,-8.86,27.21,28.02
-8.60,-8.86,27.19,28.02
-8.59,-8.86,27.17,28.02
-8.60,-8.86,27.18,28.00
-8.60,-8.85,27.19,27.99
-8.60,-8.85,27.21,27.99
-8.60,-8.85,27.19,27.99
-8.60,-8.85,27.19,27.97
-8.59,-8.85,27.18,27.98
-8.59,-8.85,27.16,27.98
-8.59,-8.85,27.16,27.98
-8.58,-8.85,27.15,27.98
-8.58,-8.84,27.12,27.96
-8.57,-8.84,27.11,27.94
-8.58,-8.83,27.12,27.93
-8.57,-8.83,27.11,27.92
-8.57,-8.82,27.11,27.90
-8.58,-8.82,27.12,27.88
-8.57,-8.81,27.12,27.87
-8.57,-8.81,27.09,27.87
-8.56,-8.82,27.08,27.88
-8.56,-8.82,27.08,27.89
-8.56,-8.81,27.08,27.86
-8.56,-8.81,27.08,27.85
-8.56,-8.80,27.07,27.84
-8.56,-8.80,27.06,27.83
-8.56,-8.80,27.06,27.82
-8.55,-8.79,27.05,27.80
-8.55,-8.78,27.04,27.78
-8.55,-8.78,27.05,27.77
-8.55,-8.78,27.04,27.76
-8.55,-8.77,27.02,27.75
-8.55,-8.77,27.02,27.74
-8.55,-8.77,27.02,27.73
-8.54,-8.76,27.01,27.71
-8.54,-8.76,27.01,27.71
-8.54,-8.76,27.01,27.71
-8.54,-8.76,27.01,27.71
-8.54,-8.76,27.00,27.69
-8.54,-8.75,27.01,27.67
-8.54,-8.75,27.02,27.67
-8.54,-8.75,27.02,27.68
-8.54,-8.75,27.01,27.66
-8.54,-8.75,27.00,27.66
-8.54,-8.75,27.00,27.66
-8.53,-8.74,26.98,27.65
-8.53,-8.75,26.98,27.67
-8.53,-8.75,26.97,27.66
-8.52,-8.74,26.95,27.65
-8.53,-8.75,26.97,27.66
-8.53,-8.74,26.98,27.65
-8.53,-8.74,26.97,27.64
-8.53,-8.74,26.97,27.65
-8.53,-8.74,26.98,27.64
-8.53,-8.74,26.97,27.63
-8.53,-8.74,26.96,27.63
-8.53,-8.74,26.98,27.63
-8.53,-8.74,26.97,27.63
-8.53,-8.74,26.96,27.63
-8.53,-8.74,26.98,27.63
-8.52,-8.73,26.95,27.62
-8.52,-8.73,26.95,27.61
-8.52,-8.74,26.93,27.62
-8.52,-8.73,26.94,27.62
-8.51,-8.73,26.92,27.61
-8.51,-8.73,26.92,27.61
-8.51,-8.73,26.91,27.61
-8.51,-8.73,26.91,27.60
-8.51,-8.72,26.92,27.59
-8.51,-8.72,26.92,27.58
-8.51,-8.72,26.91,27.58
-8.51,-8.72,26.91,27.59
-8.51,-8.72,26.91,27.57
-8.51,-8.72,26.91,27.57
-8.51,-8.72,26.91,27.56
-8.51,-8.72,26.92,27.56
-8.51,-8.72,26.91,27.57
-8.51,-8.72,26.90,27.56
-8.50,-8.71,26.88,27.55
-8.50,-8.71,26.88,27.55
-8.50,-8.71,26.88,27.53
-8.50,-8.71,26.88,27.53
-8.50,-8.71,26.88,27.55
-8.50,-8.71,26.88,27.55
-8.50,-8.70,26.88,27.53
-8.50,-8.70,26.87,27.51
-8.50,-8.70,26.87,27.50
-8.49,-8.70,26.86,27.50
-8.49,-8.70,26.86,27.50
-8.50,-8.70,26.87,27.51
-8.49,-8.69,26.86,27.49
-8.49,-8.69,26.86,27.49
-8.49,-8.69,26.86,27.49
-8.49,-8.70,26.86,27.50
-8.50,-8.69,26.86,27.49
-8.49,-8.69,26.86,27.48
-8.49,-8.69,26.84,27.47
-8.49,-8.68,26.83,27.45
-8.49,-8.68,26.84,27.45
-8.49,-8.68,26.84,27.45
-8.49,-8.68,26.85,27.45
-8.49,-8.68,26.84,27.45
-8.49,-8.68,26.83,27.45
-8.48,-8.67,26.83,27.43
-8.48,-8.67,26.82,27.42
-8.48,-8.67,26.82,27.43
-8.47,-8.67,26.80,27.43
-8.47,-8.68,26.79,27.44
-8.47,-8.68,26.79,27.44
-8.47,-8.67,26.79,27.42
-8.47,-8.67,26.79,27.42
-8.47,-8.67,26.78,27.42
-8.46,-8.67,26.77,27.42
-8.46,-8.67,26.76,27.43
-8.46,-8.68,26.76,27.43
-8.46,-8.67,26.77,27.43
-8.46,-8.67,26.76,27.43
-8.46,-8.67,26.75,27.42
-8.46,-8.67,26.74,27.41
-8.46,-8.67,26.74,27.41
-8.45,-8.66,26.73,27.39
-8.45,-8.66,26.73,27.38
